"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"49","ASU","ASUMAC008955","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0026",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441178,-110.785135,2755,2777.94542965003,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,29.3806965130919,29.5184997128986
"50","ASU","ASUMAC008956","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0028",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441161,-110.786944,2766,2787.55839978775,"skull | asr | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,28.0579646489569,28.1895638881705
"51","ASU","ASUMAC008944","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0029",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.441026,-110.785635,2759,2779.92603088774,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,27.3846788410366,27.5131201925985
"52","ASU","ASUMAC008951","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0036",2022-09-09,"Santa Catalina Mts., Mt. Lemmon Peak at Mt. Lemmon Trailhead",32.439857,-110.788887,2771,2774.98379916097,"alc | tiss","Petran Montane Conifer Forest","burned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,10.5125903849701,10.561897200847
"53","ASU","ASUMAC008957","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys megalotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien","NSU0052",2022-09-09,"Santa Catalina Mts., Oracle Ridge Trailhead",32.450885,-110.754127,2383,2390.02415922802,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,11.2849846992774,11.3379142477868
"54","ASU","ASUMAC008949","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0053",2022-09-10,"Santa Catalina Mts., Green Spring",32.453336,-110.745804,2229,2231.3719429799,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,5.7325964771308,5.75948386345935
"55","ASU","ASUMAC008958","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0054",2022-09-10,"Santa Catalina Mts., Green Spring",32.4533289999999,-110.745807,2228,2231.48391394111,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,6.83872216578257,6.87079757272923
"56","ASU","ASUMAC008959","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0056",2022-09-10,"Santa Catalina Mts., Green Spring",32.45351,-110.745014,2199,2207.51354321671,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,11.6988385371825,11.7537091691202
"57","ASU","ASUMAC008952","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0083",2022-09-10,"Santa Catalina Mts., Green Spring",32.452097,-110.746626,2204,2207.94800066142,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,7.16252234468552,7.19611645969722
"58","ASU","ASUMAC008953","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","f","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0084",2022-09-10,"Santa Catalina Mts., Green Spring",32.451968,-110.746624,2204,2205.51542291251,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,4.72994459577571,4.75212928087723
"59","ASU","ASUMAC008954","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","m","Upham, Nathan S.; Rowsey, Dakota M.; Hess, Savage C.; Zamora Chavez, Luisa; Liao, Rosie; Baez, Justin; Rivera, Damien; Kleker, Dorea; Gilbert Kleker, Aven; Bucci, Melanie E.; Dean, Brianna M.; Alston, Jesse M.","NSU0085",2022-09-11,"Santa Catalina Mts., Green Spring",32.453969,-110.745106,2201,2206.40084957757,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFN",NA,8.59783544315998,8.63816155438579
"60","ASU","ASUMAC009005","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0148",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.422648,-110.734174,2407,2430.4372666553,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,27.8383786679642,27.9689479911307
"61","ASU","ASUMAC009020","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","M","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0149",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.424909,-110.73885,2368,2386.73319937598,"skull | skel | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,22.9063457588583,23.013782549543
"62","ASU","ASUMAC009006","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0150",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.4226249999999,-110.734,2407,2428.27999966406,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,25.6811116767244,25.8015628498975
"63","ASU","ASUMAC009007","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0151",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.424762,-110.738646,2367,2387.49999937656,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,24.6673004868798,24.7829966187319
"64","ASU","ASUMAC009008","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0152",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.4247459999999,-110.738766,2368,2389.63119937686,"skull | asr | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,25.8043457597383,25.9253749331967
"65","ASU","ASUMAC009009","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0153",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.425854,-110.740237,2357,2387.34853992959,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,34.4573883143236,34.6190025348912
"66","ASU","ASUMAC009010","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0154",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.424312,-110.737903,2377,2398.50336520193,"skull | asr | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,25.729119037836,25.8497953781685
"67","ASU","ASUMAC009011","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0155",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.4245659999999,-110.738364,2372,2394.59471197062,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,26.791239443733,26.9168974083251
"68","ASU","ASUMAC009016","Rodentia","Cricetidae","Reithrodontomys","Reithrodontomys fulvescens","m","Upham, Nathan S.; Rowsey, Dakota M.; Rivera, Damien; Zamora Chavez, Luisa J.; Gutierrez, Eduardo; De Leon, Gilma; Mohammadian, Shahrzad; Baez, Justin","NSU0169",2023-07-03,"Santa Catalina Mts., Bear Wallow beneath General Hitchcock Rd. Overpass",32.423138,-110.73395,2401,2407.75032080129,"skin | skull | skel | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFS",NA,11.1163611786025,11.1684998384173
"69","ASU","ASUMAC008598","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0009",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.441132,-110.785222,2762,2778.73450071362,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,23.2106844845923,23.3195487040044
"70","ASU","ASUMAC008603","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0010",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.440997,-110.785627,2795,2780.57045821276,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,-7.76046402183345,7.7968626406925
"71","ASU","ASUMAC008599","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0012",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.441079,-110.785821,2776,2778.80406797153,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,9.3620855583228,9.40599620374355
"72","ASU","ASUMAC008597","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","m","Rowsey, Dakota M.; Upham, Nathan S.","DMR0013",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.4410859999999,-110.785823,2772,2778.62943774074,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,13.1640742372983,13.2258172103277
"73","ASU","ASUMAC008602","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0014",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.441082,-110.785921,2858,2779.01612545769,"skull | asr | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,-71.9465446057106,72.2839928366361
"74","ASU","ASUMAC008600","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0015",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd at Mt Lemmon Trailhead",32.4412719999999,-110.786057,2730,2772.54682903431,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,48.8359640834067,49.0650176088511
"75","ASU","ASUMAC008601","Rodentia","Cricetidae","Peromyscus","Peromyscus sonoriensis.melanotis","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0019",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd midway between Mt. Lemmon trailhead and Mt. Lemmon Sky Center Observatory",32.4411759999999,-110.786955,2776,2787.16920042724,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,17.7272180140328,17.8103633324195
"76","ASU","ASUMAC008604","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","f","Rowsey, Dakota M.; Upham, Nathan S.","DMR0021",2021-11-08,"Santa Catalina Mts., N of E Ski Run Rd midway between Mt. Lemmon trailhead and Mt. Lemmon Sky Center Observatory",32.441274,-110.787142,2772,2785.02000042615,"alc | tiss","Petran Montane Conifer Forest","unburned","PRESERVED_SPECIMEN","ASU post-2020","CFP",NA,19.5546369227086,19.6463533167636
"77","ASU","ASUMAC008638","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0032",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.515846,-110.688399,1356,1364.87398008361,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,7.13171063717088,7.16516023716453
"78","ASU","ASUMAC008635","Rodentia","Cricetidae","Onychomys","Onychomys torridus","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0033",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.5161519999999,-110.688148,1356,1363.55976557643,"skull | asr | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,5.81749612999094,5.84478171803745
"79","ASU","ASUMAC008616","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0034",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.516139,-110.688285,1347,1362.36919220271,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,13.5743153032435,13.6379824148499
"80","ASU","ASUMAC008620","Rodentia","Cricetidae","Neotoma","Neotoma albigula","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0035",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.515863,-110.688252,1361,1366.34258905351,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,3.62954596986399,3.64656949577904
"81","ASU","ASUMAC008641","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0036",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.516367,-110.687604,1343,1364.78320050571,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,19.964942516009,20.0585833512914
"82","ASU","ASUMAC008621","Rodentia","Cricetidae","Neotoma","Neotoma albigula","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0037",2021-11-19,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.51648,-110.685751,1358,1349.17641873281,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,-10.5541601685119,10.603661957615
"83","ASU","ASUMAC008615","Rodentia","Cricetidae","Peromyscus","Peromyscus eremicus","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0038",2021-11-19,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.516362,-110.686275,1353,1353.68679977455,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,-1.07300548956484,1.07803816773183
"84","ASU","ASUMAC008622","Rodentia","Cricetidae","Neotoma","Neotoma albigula","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0039",2021-11-19,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.516331,-110.686217,1348,1353.58959977461,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,3.80056814770198,3.81839381264506
"85","ASU","ASUMAC008611","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus harrisii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0040",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.5162589999999,-110.687644,1347,1365.41680050571,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,16.6219236062434,16.699884802938
"86","ASU","ASUMAC008612","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus harrisii","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0041",2021-11-19,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.5163319999999,-110.68724,1346,1364.83452132856,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,17.0337991565348,17.1136921579682
"87","ASU","ASUMAC008613","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0042",2021-11-20,"Santa Catalina Mts., Catalina Wash NW of intersection with Old Mt. Lemmon Hwy",32.516429,-110.687492,1352,1364.42240037355,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,10.6567498368766,10.7067327985265
"88","ASU","ASUMAC008640","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus baileyi","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0045",2021-11-20,"Santa Catalina Mts., game trail NW of Catalina Wash at intersection with Old Mt. Lemmon Hwy",32.5160619999999,-110.688182,1357,1364.45376347885,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,5.71733930496965,5.74415513114499
"89","ASU","ASUMAC008636","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus penicillatus","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0046",2021-11-20,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.5165229999999,-110.685723,1353,1348.91456773244,"skull | asr | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,-5.84523753167493,5.87265323419703
"90","ASU","ASUMAC008642","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus intermedius","m","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0047",2021-11-20,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.516452,-110.685905,1352,1350.54679913725,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,-3.21885139942354,3.23394865970616
"91","ASU","ASUMAC008605","Rodentia","Heteromyidae","Chaetodipus","Chaetodipus penicillatus","f","Rowsey, Dakota M.; Upham, Nathan S.; Smith, Stephanie M.","DMR0048",2021-11-20,"Santa Catalina Mts., Catalina Wash at intersection with Old Mt. Lemmon Hwy, Hillside S of road and N of wash",32.5163209999999,-110.686105,1351,1353.19452977667,"alc | tiss","Semidesert Grassland","unburned","PRESERVED_SPECIMEN","ASU post-2020","SGN",NA,0.42303396743778,0.425018108089921
